"SNP42" "SNP396" "SNP66" "SNP531" "SNP532" "SNP90" "SNP104" "SNP154" "SNP986" "SNP987" "SNP157" "SNP158" "SNP162" "SNP170" "SNP175" "SNP185" "SNP207" "SNP221" "SNP382" "SNP561" "SNP227" "SNP735" "SNP233" "SNP234" "SNP572" "SNP573" "SNP872" "SNP256" "SNP263" "SNP346" "SNP302" "SNP366" "SNP522" "SNP523" "SNP332" "SNP333" "SNP334" "SNP602" "SNP339" "SNP459" "SNP367" "SNP374" "SNP376" "SNP379" "SNP383" "SNP563" "SNP387" "SNP391" "SNP412" "SNP919" "SNP419" "SNP444" "SNP447" "SNP456" "SNP473" "SNP474" "SNP488" "SNP631" "SNP899" "SNP901" "SNP498" "SNP500" "SNP676" "SNP540" "SNP551" "SNP554" "SNP556" "SNP578" "SNP784" "SNP880" "SNP580" "SNP589" "SNP595" "SNP615" "SNP617" "SNP618" "SNP619" "SNP620" "SNP621" "SNP820" "SNP893" "SNP895" "SNP974" "SNP668" "SNP683" "SNP691" "SNP709" "SNP713" "SNP739" "SNP991" "SNP750" "SNP753" "SNP767" "SNP781" "SNP815" "SNP848" "SNP850" "SNP884" "SNP922" "SNP925" "SNP933" "SNP936" "SNP949" "SNP953" "SNP967" "SNP975" "SNP1010"
0.0419804411731818 0.0289398173712633 0.41121586945088 0.69606141287103 0.69606141287103 0.532691257357947 0.405387531862755 0.57266354438778 0.198813451944003 0.196758178540483 0.350537597490772 0.3791001813047 0.179910783447715 0.683787363637413 0.521856258972787 0.846269317156684 0.183551544669397 0.040091258427514 0.0273851393431085 0.0285393604102432 0.831790287236708 0.65955006761958 0.446416340449987 0.446416340449987 0.446416340449987 0.446416340449987 0.0790274337147762 0.569754437514228 0.456251970718051 0.516478794910016 0.54048095986279 0.684003307755325 0.613695725590989 0.695324172483966 0.639446775356 0.277749919247961 0.494778640634991 0.494778640634991 0.377269685841996 0.0102714775372845 0.903596379408435 0.593323783045239 0.246350427529504 0.434623966064012 0.881036687835191 0.657139797136737 0.23752149042394 0.103493749225587 0.176720622322064 0.0756199964842434 0.0205644437671763 0.170908301079662 0.895687173146359 0.17833353433446 0.292954301439657 0.401968070010127 0.24417677572237 0.368120332648568 0.369709015447421 0.368120332648568 0.652292026252945 0.954697545612844 0.711421217896397 0.701154529483525 0.612586858806062 0.127097908176871 0.737475118598393 0.124429281483829 0.823122859585763 0.667552715628512 0.914372261146196 0.108667784439035 0.312048671154566 0.847889386852618 0.986069933325046 0.986069933325046 0.808420922901711 0.787445258530601 0.385744669518895 0.919594085810328 0.559822189163179 0.623064946532978 0.679468243071758 0.750218350890993 0.820424111624774 0.68087940459961 0.417997693058206 0.766130724754646 0.831483637571449 0.941652576018313 0.998122732690169 0.636997820955509 0.972938233238065 0.27029411272816 0.775384034546345 0.695780122385878 0.682925962384318 0.523653701369939 0.985539795290615 0.169746762595805 0.0604612710617699 0.965980365542358 0.899180084322692 0.00335010890241838 0.302433815425986 0.300684556262852 0.903192629907567
0.624551151998635 0.670869668194416 0.191914374048778 0.452884140813217 0.452884140813217 0.410858802883326 0.0152332655217075 0.799251173884762 0.875366630285001 0.882638990461674 0.118243228522059 0.0184109286459753 0.0051291910971164 0.771380058194511 0.615303694385924 0.912311785536347 0.640776309638583 0.701280939592082 0.620656910545446 0.720502088336774 0.0531231516800105 0.11054484552947 0.314867623078148 0.314867623078148 0.314867623078148 0.314867623078148 0.393686061004006 0.670179181276941 0.00447225459969391 0.00434829426425798 0.561715474971233 0.418066058332885 0.356594255126835 0.35518640862951 0.186426256183338 0.130931158773233 0.962881952169027 0.962881952169027 0.846126862990759 0.270044785070181 0.24437736947503 0.643088081087088 0.0477473051735269 0.902914130560885 0.237924347473351 0.5290682261472 0.0100002027131258 0.240876702795756 0.551822870730237 0.482012027656758 0.769171828931201 0.411299573235866 0.973237477786255 0.155966109278176 0.0564055740174196 0.089859967797818 0.252280810045173 0.221725234971884 0.304643720640302 0.221725234971884 0.744811909275154 0.834959664611404 0.823048438104028 0.825539202260443 0.606459554661197 0.297463302481948 0.317936324938058 0.69124359838477 0.243806754380913 0.57887727506504 0.354477461215262 0.705577348354729 0.741965397873414 0.418151808171666 0.291270324893054 0.291270324893054 0.0776247171342025 0.263552996677922 0.169712205431992 0.584592808870176 0.704629016907269 0.998356096214722 0.527952716917915 0.898394046017169 0.935742929310768 0.738237114303093 0.956558475896216 0.00418408061316122 0.568906154793573 0.688205247516493 0.0846273732691293 0.585857328076165 0.558309849899912 0.0555179728575215 0.676639665107544 0.344153795238265 0.152861727786125 0.774768948395069 0.379707453286895 0.851872382339096 0.669808964661932 0.96743356269041 0.940835538920916 0.572618777302245 0.472076746870546 0.915672613099809 0.947069764892557
0.628404749821672 0.39393985867053 0.763122732225036 0.526357372361766 0.526357372361766 0.216373948919243 0.832176240558597 0.423495833273415 0.861083238447567 0.838452450599317 0.139625657783673 0.16955285004877 0.803100344028526 0.568191110278079 0.229218183944408 0.430875086526025 0.255123499656279 0.800234952436634 0.898588717120869 0.830885918649832 0.120376806219459 0.0135706980524744 0.834724275230417 0.834724275230417 0.834724275230417 0.834724275230417 0.885082698128881 0.43616506344125 0.450960849407861 0.777176267720536 0.802207936704834 0.847461043926168 0.81768985193531 0.823058123598812 0.53692992264871 0.557917248769062 0.20188319585459 0.20188319585459 0.206646385720055 0.175112762506583 0.941307485149823 0.344825812676671 0.395392269713908 0.0871658616521858 0.649181915720001 0.736357250873559 0.566470460811575 0.469493022223905 0.505151381770084 0.115822831679218 0.686048740417698 0.519364011666493 0.460709239176099 0.135125097906323 0.283223511232424 0.368388745846276 0.383667013607461 0.383667013607462 0.796843518254018 0.383667013607462 0.913688953405672 0.677222867331256 0.265560302785598 0.630966059997583 0.390350965110604 0.674733333272903 0.273176362964786 0.790445839159321 0.923327643065456 0.901082719455035 0.458320337675137 0.433186365662208 0.941429732699449 0.25719650911338 0.472496014045447 0.472496014045447 0.134713082511795 0.227177619348545 0.0601928777761611 0.242427434540449 0.945909289020556 0.954191036567958 0.790962207006002 0.947047907989019 0.302132811895908 0.496736658226314 0.606197169877979 0.183380306637045 0.278126964314149 0.278126964314148 0.644204031470031 0.634493185892041 0.607311917147211 0.247127882002707 0.198645723069008 0.039425098813614 0.84193692704005 0.715809505111012 0.486549811332437 0.33576473298945 0.131652284912926 0.73412248917244 0.491356963983059 0.490499507636174 0.561118762521275 0.817396136430192 0.0192582258162718
0.810038665975898 0.91232597686721 0.533012485462522 0.749875652551577 0.749875652551577 0.485089710954717 0.141347437121647 0.0265726523724208 0.0673381219527631 0.0784494191255005 0.166571406321332 0.630375898286182 0.878443315989731 0.178135854577369 0.259830840024557 0.228440473301104 0.127846057036143 0.963031026110526 0.671147642168696 0.522830059978636 0.907842914188923 0.961370785413024 0.0459490054033721 0.0459490054033721 0.0459490054033721 0.0459490054033721 0.127218279377109 0.377120997070262 0.751437436726541 0.512144074354494 0.681717141808996 0.285451418667793 0.452076022165676 0.336514245013682 0.552645018058902 0.543193706591087 0.798397312551278 0.798397312551278 0.639580169186633 0.16141318610296 0.189539767567623 0.849039310090755 0.464166441545731 0.957083420818738 0.352033161813538 0.577679730575239 0.8946940857321 0.129524218299206 0.240712029442641 0.086495830562208 0.148756237369045 0.861565072365698 0.493943178594564 0.210650118366608 0.0335263598371803 0.0247357343049467 0.971216953725851 0.993981551791132 0.836449003488265 0.993981551791132 0.449277521696574 0.0374442320364725 0.136701769268009 0.858709891046532 0.108621731435876 0.758939248248036 0.338252765934932 0.139598940683386 0.9160409647318 0.818292641096415 0.747992683539124 0.666984419657067 0.989437193552422 0.00836723055045174 0.00919403566126531 0.00919403566126531 0.0739681590057688 0.0110842583335451 0.109703784769556 0.0687975487524076 0.462005697483987 0.255956389281918 0.255124300746645 0.789032003757635 0.633677040186551 0.375245722265092 0.00407651887377636 0.829942929689401 0.769973354643478 0.731300881861897 0.495623461653243 0.0039208494164904 0.106609268344341 0.638620247454943 0.72836503273809 0.133227178391004 0.329313567855042 0.484478116833808 0.592664108751446 0.00148314594961063 0.351959888829948 0.25272535190087 0.474430873786036 0.580016580710905 0.17407471043252 0.518054532079754 0.728857207294879
0.857284164989501 0.653143635910256 0.480245099341406 0.510366609417782 0.510366609417782 0.167807847041803 0.0365419941505777 0.842705340731425 0.424358300019973 0.434390493768811 0.620933027223871 0.348578412369538 0.892821178856977 0.343649012903187 0.434913102446229 0.194528584846288 0.529021869614411 0.956516390267926 0.302651064285404 0.894806131441531 0.828334340729818 0.69419186190606 0.592514784807305 0.592514784807305 0.592514784807305 0.592514784807305 0.659226642520079 0.483155501301212 0.782360753400944 0.770904315607528 0.527735603102419 0.538491180015828 0.538898754685991 0.61265307816019 0.270503053495577 0.281184360109536 0.492845007597807 0.492845007597807 0.645071608230435 0.652771676307782 0.840483144767159 0.234607828247476 0.222121363001477 0.942810649474003 0.786400110373694 0.716777760039382 0.776926508442504 0.315005345955348 0.621511360799949 0.504134746979291 0.715312658807155 0.965656312521347 0.670434955832403 0.676173422491881 0.403962843730465 0.36058643379257 0.902932334515962 0.922334858335649 0.476589075639811 0.922334858335649 0.146514128614426 0.876400953494957 0.255614340521002 0.0686309973477076 0.548007215853179 0.462744208978386 0.719591981243918 0.301137327698119 0.900830204381553 0.744892639558959 0.821832610501205 0.449909942185403 0.954344777630094 0.0629866506794448 0.126618882092584 0.126618882092584 0.173902075369149 0.0760574174290056 0.40135854111485 0.789730452006732 0.486239549769451 0.365249525229821 0.530610345036394 0.753921298607948 0.0727100206032191 0.110545696146999 0.954086199889872 0.713928444350872 0.0279198648445484 0.0147040646069583 0.312426261485975 0.795807584304648 0.288598016026218 0.198540360247864 0.580070996390795 0.210171129155664 0.455131032687993 0.332019828455796 0.196713858194601 0.178188114419539 0.811635516171824 0.269917132732954 0.195818525271064 0.434104059155921 0.82672918090956 0.0952018217634573 0.672051451877182
0.215882421962246 0.497587771274807 0.0136790913346865 0.0522348286593366 0.0522348286593366 0.807026616292263 0.109237953024354 0.364162922566208 0.0839336302979834 0.101004484356442 0.498474875281094 0.337386123274998 0.359373625844616 0.326697480541353 0.491506697539313 0.930569596359546 0.260525534762354 0.168475507112481 0.777953066857721 0.112413264387116 0.56377680852618 0.413706250492401 0.463727620550691 0.463727620550691 0.463727620550691 0.463727620550691 0.666221453559426 0.138308646853036 0.0752350476127799 0.0887444155540688 0.225727262747267 0.406850804803049 0.615873870174689 0.40685080480305 0.124521126749486 0.121094038491706 0.652136740197201 0.652136740197201 0.0962476248712972 0.529448849662664 0.528505182437716 0.889612388973937 0.865367816030899 0.10800296121546 0.382769126919628 0.423482955450619 0.323194969334589 0.495742865886499 0.434283424897663 0.511113378995996 0.323142187163472 0.261528775530269 0.960422054081873 0.752928174686184 0.888949393374584 0.496045983689944 0.564828299732685 0.564828299732686 0.195540195234501 0.564828299732686 0.146502645193798 0.739290936049957 0.630496729863755 0.603331815864982 0.363009639474208 0.171166282479095 0.528667193975337 0.0540227636156636 0.00120587977515441 0.894703035926663 0.208025608968423 0.433663199782514 0.538755766583459 0.65875285274057 0.759529120198468 0.759529120198468 0.212144322411718 0.701273858670857 0.0962912104112443 0.709625442804436 0.66906574303204 0.279065625544945 0.318582977411373 0.164612934040965 0.276036149022944 0.467564039483592 0.915586941841897 0.607078825795214 0.555721922093451 0.555721922093448 0.93507187274843 0.694487798489848 0.281003180576191 0.259100804403821 0.103172136747992 0.683135384645989 0.196184977852053 0.63435430710174 0.906321018640147 0.59781529503664 0.868861579911217 0.573874514478059 0.0717612481050777 0.821682416661199 0.90528022622678 0.481233905383332 0.906426393259262
0.48007136252786 0.461960804076575 0.536016445586228 0.862200361101874 0.862200361101874 0.989303700507094 0.27401970133829 0.99785434369013 0.362606331158286 0.300549781387121 0.497543616994612 0.641441207359421 0.00188617487541465 0.901230695192816 0.897618976167846 0.286482567973974 0.247724352904876 0.649867425032716 0.583204873117045 0.32117819934118 0.50993745821001 0.983392731004896 0.933024468000807 0.933024468000807 0.933024468000807 0.933024468000807 0.843532740975716 0.570952856550372 0.337492555912361 0.123521708891932 0.449568043020529 0.14707717482914 0.254612868374981 0.132938967824387 0.326710020656309 0.516150989563837 0.0392813493746159 0.0392813493746159 0.975324886460685 0.25649293245856 0.294955075230907 0.18134483431015 0.501141402676891 0.0333685053698035 0.492515182949887 0.906496938445033 0.396287762920755 0.859934985307172 0.890272986342978 0.486461023172239 0.86020657983364 0.677862666108419 0.211178028519654 0.587457818199346 0.783970406390246 0.821524314570349 0.924586608910155 0.880337211800052 0.964147514402019 0.880337211800052 0.755034983992405 0.290244685689995 0.554253473154717 0.493293247500324 0.20982184293091 0.202512083747793 0.767446337570179 0.951353501945053 0.12584185729429 0.276524761456039 0.590697439541501 0.358736285698805 0.891797522440615 0.484298297400968 0.147450938924568 0.147450938924568 0.286570005009981 0.213530498979005 0.429698490896492 0.812285593264131 0.585134034158225 0.462276071398635 0.934561694794311 0.434240170409855 0.900089112712723 0.0375948258444373 0.806576754591692 0.692005229085286 0.337749369562731 0.376474042846825 0.308866283778099 0.0805718010158322 0.0311742544258524 0.516471890919817 0.00864021287335059 0.125622568745271 0.273512323375084 0.994418518064752 0.746745509807334 0.385723849947073 0.4960981966547 0.864389994962594 0.527511211166948 0.866210942192594 0.069213659763303 0.966979698340736 0.0579321624479847
0.147267477242615 0.162970328522726 0.849128074777328 0.949680787214675 0.949680787214675 0.00128294841590226 0.608127583296736 0.574829985788514 0.691917171962017 0.592167155535898 0.119490692060984 0.897400703594267 0.239584684268377 0.242266469955161 0.787398165681024 0.234333266218481 0.391946674749768 0.431948633358515 0.933587989652161 0.454353890015957 0.0325664304908535 0.0759083208501314 0.664916404346261 0.664916404346261 0.664916404346261 0.664916404346261 0.373164530445468 0.923952838704831 0.0483510678737563 0.0847807785127485 0.553672295776676 0.181471925356612 0.479214603059538 0.181471925356613 0.221466867006927 0.180293754453003 0.424805225618001 0.424805225618001 0.451330819279856 0.805212874543871 0.010828811827187 0.983990367071359 0.944657738521098 0.874118506655272 0.836988720832555 0.576763761500799 0.161657617378502 0.666662383731133 0.0633280674126092 0.342447566085396 0.37840721390635 0.454055356025583 0.633825836400814 0.363584210215562 0.787349457791496 0.879258953935075 0.302457767813873 0.292413056132065 0.576983720312134 0.292413056132065 0.444118208128975 0.0982813123422278 0.184734048390774 0.191259427160967 0.957609749438756 0.0586817051206745 0.201560392960519 0.844805516259025 0.52459158747261 0.12259544951777 0.429505257609184 0.307396734369601 0.543207346432874 0.520435401768514 0.59519401988296 0.59519401988296 0.946032517757165 0.492521790809327 0.981991735550411 0.360928731761656 0.226937061580387 0.188608975081511 0.00265000495146883 0.883888139514155 0.451599525564008 0.928207211622881 0.666428780672119 0.829424657854971 0.573282122050384 0.558759241912363 0.983926499867812 0.536044365031376 0.467819724704729 0.687683442935579 0.0351206795989598 0.502791244740541 0.93355965246986 0.132028170369338 0.839967249031207 0.826271017848543 0.319238264814617 0.43554378630961 0.689432171190941 0.836531779232609 0.383772627127839 0.697962950776329 0.734682336404899
0.572446240766874 0.434321326432081 0.0293445378167627 0.0904087241893329 0.0904087241893329 0.512281745957003 0.257558891431736 0.25787623834963 0.0231310126191331 0.0198325428739702 0.332796939650203 0.668793769830423 0.342910146034421 0.0756190811933687 0.453815995486014 0.878106234457617 0.521859724171036 0.000883501334934422 0.00108307481740499 0.00170671878169548 0.522093645136299 0.551935657819973 0.144325440898957 0.144325440898957 0.144325440898957 0.144325440898957 0.168813216157252 0.192369890978705 0.605212827685419 0.382663271141534 0.850869211938581 0.579072311690532 0.504202243343405 0.478061767653599 0.17156530101146 0.273797955976935 0.0120611743744635 0.0120611743744635 0.873075663034674 0.183848748458234 0.447415657182953 0.378072613839167 0.899978754743909 0.351505959565507 0.575085139234204 0.313402552086784 0.553141341614708 0.511735828306006 0.544819268136295 0.655542234676816 0.944172408523278 0.476002202105013 0.130886675700694 0.960299857236101 0.178073717498495 0.103650866845427 0.618956185874736 0.629060876102205 0.664573141331652 0.629060876102205 0.95107253392657 0.924214466634314 0.982779898639255 0.884793775303489 0.725615826275725 0.0200157958674347 0.882307805328183 0.751401345930337 0.606569534230323 0.145418006113117 0.479880277339716 0.698910985199972 0.21110263231166 0.217319366697021 0.651272184501934 0.651272184501934 0.322680222741328 0.462906580957575 0.28093028246423 0.566494413919209 0.504982612658983 0.368441129106107 0.0715869722304741 0.832179697989945 0.634816576651215 0.396549404697044 0.564761823624433 0.445360083635557 0.774255961818516 0.747303525846604 0.805898443418805 0.205321617850363 0.198800178895747 0.886180718732721 0.478013270586603 0.717293504591699 0.051984594633859 0.358997696772644 0.762129382126061 0.39852535565167 0.448214973169922 0.435709508558533 0.540687511462261 0.106050085976881 0.389594112129999 0.281446318423113 0.0296092842762613
0.386522224465116 0.583151726386286 0.790146924415619 0.751188754435734 0.751188754435734 0.570440724746047 0.664538167230987 0.874822979235578 0.563797222679045 0.541640206845122 0.740053889501869 0.19467460475225 0.914756431844595 0.224694220611771 0.786965643140721 0.144940482866576 0.739006460196092 0.447754032322903 0.244800072389031 0.597567008954273 0.348657266358288 0.568706900629679 0.58875440063486 0.58875440063486 0.58875440063486 0.58875440063486 0.21228181962886 0.583089402435346 0.151474015583733 0.0497580832982335 0.941029538417585 0.481626382712599 0.0743683451443371 0.446597793492173 0.805468674845757 0.838913989211427 0.878594531599609 0.878594531599609 0.470571155487524 0.746356125715447 0.410751891912085 0.900130489691858 0.292239234627184 0.620809372104864 0.805093220714375 0.261193733539565 0.472533913759501 0.0516039454783288 0.025848539703939 0.585799926631191 0.216935629862203 0.790957898244004 0.0125119154403099 0.776637367828665 0.103432044920435 0.0863211441857901 0.639273528939041 0.639273528939041 0.583093065093627 0.639273528939041 0.132730040774916 0.387103920209279 0.421527600698544 0.977156890942046 0.32850421070114 0.255098217949094 0.165556085455216 0.19829298579048 0.111235366208827 0.240289862793987 0.342005973294849 0.951065117606534 0.849423243158068 0.634216100156004 0.552898670845797 0.552898670845797 0.694758376435133 0.550909919104302 0.318467316196666 0.333718054914399 0.407478295181171 0.780449992373615 0.855308237401045 0.422571116613686 0.733413075697871 0.149595695562806 0.945881424581546 0.0610196359974244 0.0458320832690399 0.045832083269041 0.862292278555211 0.583072886611811 0.622025693941573 0.763482771707359 0.939929993399056 0.936151567141588 0.251959542204086 0.842433480064473 0.0288829118791356 0.0079286535049542 0.712377786885149 0.132437658805293 0.442354962686076 0.473684315437451 0.0403320748600789 0.243558901700379 0.481507881765132
