"rs10904382" "rs11252861" "rs2904802" "rs2904803" "rs3930966" "rs4445550" "rs7908994" "rs11252885" "rs11816204" "rs12414884" "rs17134158" "rs1937855" "rs1937863" "rs1937868" "rs1937888" "rs1937889" "rs28488494" "rs2854466" "rs2854482" "rs2854494" "rs4143630" "rs7082231" "rs7083583" "rs7099721" "rs7915365" "rs10904416" "rs12242350" "rs17396032" "rs2275928" "rs2298305" "rs2518049" "rs4242785" "rs4559587" "rs10795255" "rs10904442" "rs11253042" "rs11253045" "rs11253046" "rs11594448" "rs11594520" "rs12247748" "rs12775790" "rs17134588" "rs17134589" "rs2050308" "rs2151896" "rs7083869" "rs11760991" "rs17169507" "rs17169521" "rs2633359" "rs3805362" "rs6980334" "rs7785788" "rs8180809" "rs10916833" "rs11579252" "rs12072318" "rs12404655" "rs1689924" "rs517483" "rs527912" "rs577042" "rs580032" "rs603412" "rs818194" "rs818202" "rs3859101" "rs6499786" "rs11568311" "rs11568314" "rs8045523" "rs10852545" "rs11076120" "rs12325081" "rs12325467" "rs12599795" "rs12918059" "rs12929580" "rs13333135" "rs1420216" "rs17318582" "rs17319026" "rs1870038" "rs1894880" "rs3859109" "rs3909214" "rs4081665" "rs4316749" "rs4783914" "rs6416767" "rs7194945" "rs7403998" "rs7498560" "rs7499570" "rs8047859" "rs8049413" "rs8053467" "rs8056747" "rs8061441" "rs165774" "rs165849" "rs16982844" "rs174696" "rs2518823" "rs4633" "rs4646316" "rs4680" "rs6269" "rs740601" "rs740603" "rs887199" "rs9332377" "rs11632698" "rs11635047" "rs1484215" "rs16968478" "rs2279357" "rs4278698" "rs4886595" "rs9806234" "rs1134095" "rs34570566" "rs4534" "rs4736312" "rs5303" "rs7003319" "rs7818826"
0.85681642602576 0.211257688403055 0.515448602020039 0.735135237809724 0.842995400265191 0.796866487667267 0.24169649298572 0.11143043167275 0.00941714519152709 0.148404415408642 0.574903361587841 0.503425167121573 0.425629758602842 0.0954635804127163 0.160978335434464 0.0725925364539143 0.75651903788565 0.220343722908635 0.0756428054444084 0.521181147367174 0.835204712984558 0.502958151810986 0.215346160285816 0.109649301584737 0.659758669249222 0.21563473068275 0.227520237386748 0.736020530355082 0.937767848467358 0.556470715003724 0.536447181159283 0.884844646080173 0.856423834371942 0.268908440239962 0.769209348541399 0.433071012783466 0.0157334729540818 0.174639963469393 0.518569345062669 0.439622951347453 0.226007322597698 0.299468496820676 0.373362610264941 0.823270334129971 0.0256094603790284 0.72305457465948 0.246161326723864 0.262897760405668 0.208450213605728 0.565035411772201 0.33181492126343 0.435585705206844 0.853841634381997 0.403909952141582 0.295594381115307 0.351222677299277 0.881214609772164 0.847914812309036 0.845230156771315 0.587939539128533 0.724343425538046 0.419618757219728 0.747411826519364 0.846042149732881 0.323404648508685 0.0811101375688436 0.27205902529394 0.18668558500057 0.393453494556923 0.997525892001533 0.940207871299795 0.0418401947015152 0.175397510443856 0.603291896340784 0.215432554910173 0.646962927757102 0.0146629115571823 0.298533059143873 0.537450625946025 0.669654479027813 0.280975995178008 0.0630031053433849 0.716280733246176 0.460777976586752 0.425901443890681 0.33205429449137 0.0222453641491301 0.985954140959119 0.837122502775892 0.729891838132944 0.119079748002957 0.340007335445378 0.652389781208929 0.343456019600632 0.454257379878074 0.175354475508199 0.833127589563655 0.0668636700875779 0.77430012621255 0.0150255365626094 0.889622800710124 0.26209161350483 0.430011540253265 0.810233394489832 0.208643996638437 0.575759831326113 0.593822636537117 0.568860934235 0.724290475563278 0.854970176651336 0.35218398226049 0.916175114054226 0.17640340398165 0.184971927517593 0.201883409582319 0.631668632811045 0.717767729342631 0.175622883313291 0.279594727325118 0.154838967387594 0.549155496306259 0.901735775297163 0.761144604853126 0.568196017263429 0.901735775297163 0.901735775297163 0.929308471805166 0.938912407923426
0.959997770022562 0.517464398367871 0.648019859635144 0.601855007065478 0.947168033901062 0.52490466908958 0.225233939427952 0.295737776737477 0.767197296477926 0.562771731793788 0.553668065860061 0.441491697596296 0.518331968054496 0.548559129860908 0.211560795421118 0.972786002016843 0.351061957410359 0.271541861184531 0.285058064234154 0.369532162558592 0.20067513473529 0.0548457004464691 0.133828830995182 0.31491858742662 0.809124360679818 0.838147916156528 0.211538329943645 0.113155825134172 0.477334749811932 0.100797501887654 0.151181634252417 0.0423701414398965 0.838447457786312 0.54431490458462 0.0673026505535286 0.873611815992993 0.59706670143441 0.992438291309799 0.0970018802221171 0.492044159689661 0.363186347918048 0.0183318278581736 0.0101486128157019 0.0127805878544748 0.910395530332018 0.568929234372667 0.517658107959419 0.203360003042116 0.781600474559788 0.843366346079392 0.641768386081594 0.652610239245992 0.0840279833648661 0.0126902028239031 0.223315119376918 0.57946138955255 0.313483598133636 0.578532908071105 0.179956574512073 0.800666474079286 0.817551601348177 0.260595442058491 0.842775548502631 0.135167050703794 0.435007900465074 0.67962877970135 0.564613952748174 0.947134136150104 0.911668412118932 0.608719794776601 0.166331049382749 0.948044078215292 0.738685809082905 0.379167605192131 0.796206881368103 0.478307216579505 0.195056693531958 0.0809605385341169 0.817924492340555 0.814938900543903 0.30766470618123 0.737387371441859 0.383422251096565 0.856843503727256 0.545870835397135 0.364000502344479 0.672494990263972 0.0981580636703967 0.687398695193767 0.670722343415453 0.836438117790723 0.64883933302214 0.414900302854086 0.913818681149706 0.0365535624462542 0.374519996092082 0.315114495467384 0.994904986755484 0.772386997903623 0.777430293766974 0.818487457332321 0.213841788240274 0.951857472489671 0.707530317130315 0.00983994167204514 0.629061739330315 0.297549401000816 0.462708560801069 0.342543330680237 0.228326353372057 0.924298484631667 0.010791246875471 0.953283578818904 0.145544309690803 0.356058719102563 0.144064857694055 0.669904431417527 0.674342893070105 0.662607950962357 0.206127386248395 0.181166206174057 0.117635639171736 0.568728404113055 0.582041056900477 0.117635639171736 0.117635639171736 0.117079706857137 0.0796018455173405
0.437770403248803 0.22181149101084 0.364804876669337 0.448046401853431 0.56345351222391 0.666667991026353 0.791909451722329 0.794265666606264 0.225911872079507 0.741424312941904 0.781055197869063 0.66040176876003 0.305667807056802 0.978659367561615 0.20050274717722 0.885831807128989 0.234237647850011 0.429654015386788 0.555600215868997 0.94732676533484 0.430223655984647 0.0776893410571565 0.0829696292437471 0.551812424515683 0.397708012252906 0.314423923532709 0.959799420020601 0.918736155831697 0.263064379779184 0.739183142354966 0.851478273445886 0.652703817774754 0.531513688150618 0.215471724410148 0.329660785974674 0.127460987592594 0.277730090399558 0.520535357311917 0.358513260645654 0.195362998149288 0.1968911765001 0.0675147661263476 0.915212874317144 0.494464549692729 0.301232473404516 0.890647356573552 0.186401262454744 0.974035364746227 0.0219783716139091 0.558516210842158 0.6973110072623 0.0182210358866275 0.0614589512428115 0.62534079831507 0.787778151712622 0.707007906400976 0.719890017361222 0.837674116545191 0.822001085651776 0.89656918962666 0.838832582512204 0.658629578248611 0.853555108916085 0.587535425833899 0.449135455557486 0.617335801893935 0.31557723554888 0.768232355936532 0.0674162547352488 0.45006049604715 0.880607442668896 0.518069239305354 0.0990378365514317 0.352000346451319 0.492614754826012 0.899318286681555 0.223369718180672 0.621057706261798 0.0454358868693568 0.450979077841183 0.10875196721973 0.0481183989086457 0.894244325153781 0.827784527303631 0.127287676523769 0.267226538205383 0.168416612961644 0.32329926918042 0.0415640698369927 0.931121973187737 0.484165981388369 0.182565104820506 0.319995355618326 0.495772022026854 0.3325212534027 0.0118916485016851 0.0333994341755366 0.984023978828972 0.724273801339433 0.0266985136518525 0.900534119087112 0.615386015899662 0.177960284723029 0.997225277920906 0.78899180114981 0.724174185995608 0.580262520668699 0.570117988926949 0.466806715041327 0.485998167843893 0.739126095088387 0.835188636990757 0.314490250778618 0.766075252187159 0.903976558461418 0.130230508903101 0.618022490295181 0.878868012959264 0.950948317360103 0.759849160767525 0.232938658630059 0.331750635686743 0.127711243269643 0.868981323748926 0.331750635686743 0.331750635686743 0.374718804194922 0.60715863047886
0.322800318189375 0.47304562249402 0.36926581867682 0.135695569541267 0.677380542255998 0.213050381374148 0.028643698873961 0.661379939465853 0.64421450698799 0.0282155139706056 0.101131240876838 0.962157124217978 0.036240832967384 0.640655833251624 0.876407426636004 0.450329431054593 0.0451498150558954 0.845298599962456 0.666998958281431 0.555346790212999 0.28028521753142 0.244645679555478 0.481350442374801 0.0695792347763448 0.265532349905734 0.498988757805804 0.455086647055412 0.25881576406754 0.955611897926114 0.113180598740223 0.114617692742329 0.210808208295042 0.583580823636599 0.739289794501764 0.0550508031213357 0.530816765984774 0.990435278236341 0.551918375334712 0.369304276531032 0.881507824573411 0.249634815756617 0.105755649581225 0.580754453561141 0.274141847917234 0.140652407146052 0.0307681833504446 0.107846281080754 0.9584963751503 0.89120802766717 0.223036228631327 0.709720968271838 0.556579012108465 0.958787365457261 0.873411945506076 0.479947519168745 0.969956091506237 0.165018872736314 0.229111425013794 0.285335607439924 0.337954044800376 0.473545475080336 0.0484612084644066 0.484928970053385 0.891218912265021 0.287134501004514 0.765253630311417 0.358400068431092 0.228564679285985 0.693090274681302 0.349050373096676 0.190042048893152 0.535356600693422 0.844026047098931 0.122557257206767 0.954589118364905 0.499154048313287 0.514575326977605 0.240533917155803 0.21643303164762 0.667914048419469 0.71172541902891 0.665862890582371 0.831386271564543 0.172119636889217 0.0161755883497268 0.670850382070893 0.248910233437455 0.725084551027771 0.644128212058507 0.215128072892787 0.786126768914495 0.724457618742761 0.987511378744528 0.561313375564485 0.413201395095251 0.343386783717941 0.126209828955374 0.955712890543341 0.622989540314357 0.279412794651004 0.15431585351586 0.757653246298634 0.0949993310964244 0.611955646862236 0.796430855056405 0.315335566306689 0.547080993817821 0.405597882503443 0.630641572574379 0.570903161658273 0.99005154604876 0.62479782678088 0.913545117117155 0.285549090471093 0.238038604772217 0.183671071030015 0.389569514079201 0.217327508278968 0.175232170600981 0.337925764792475 0.970604537566652 0.0158068913870697 0.960701466407066 0.978088362406711 0.0158068913870697 0.0158068913870697 0.00512231334354356 0.0108028418570239
0.0910293795123702 0.986849275130581 0.896652759827472 0.835277767362919 0.431958403629637 0.750553236144086 0.2730554160619 0.531905015757116 0.473196736154115 0.280849904949253 0.505481160734612 0.264860572131254 0.353710908284909 0.290948706239781 0.523961543286057 0.211260843463536 0.106253356331742 0.643833104031726 0.118336989492157 0.276841641666811 0.631228638303647 0.481554647439004 0.804685502285885 0.482728939615301 0.391455857272905 0.327635119865849 0.431113209740305 0.47534423647126 0.715502126862366 0.753448087528471 0.560408928860921 0.315530703520157 0.456368709572093 0.725673554937725 0.402407792991535 0.0474857927533336 0.894736908657355 0.62830431272168 0.501973607205549 0.961511334015493 0.21754726598993 0.343323376418265 0.680833006189821 0.672853394824216 0.292466579211662 0.840157054484699 0.617462497200393 0.519312249724431 0.670488229841867 0.192840719688506 0.496146480892642 0.534029709022961 0.685131177148527 0.517232657929012 0.983190263927513 0.577013119550441 0.661565878877966 0.790156462032914 0.405017997065746 0.324279698320142 0.959999143016215 0.195771218775866 0.897175460096433 0.829575068895425 0.0720521585237102 0.705564582935723 0.200805791640425 0.0510205842854767 0.486129088532691 0.349991686252043 0.762166339563575 0.68331362392516 0.934606607348694 0.764042138554078 0.952665612806098 0.0531026601427563 0.981379380696805 0.375659862201289 0.957801427594618 0.23984296449137 0.625605994479918 0.0653140641822631 0.0392100624565609 0.84253910175285 0.968573489074125 0.00793104955258926 0.0468176664560754 0.30293190357225 0.269744783690466 0.75360989058789 0.799914050228778 0.183473439447529 0.843139319049681 0.537170006336874 0.303077985395196 0.0601668070989644 0.192979906163168 0.8284344531562 0.715853419444563 0.191336379909064 0.581049393480172 0.311725684444285 0.84853767148736 0.348609172591585 0.447636737754767 0.407583575039221 0.0971849255996057 0.464685717144171 0.0879813150067165 0.0958514596554582 0.523077955772372 0.0626559980073708 0.866645113407486 0.278576321477944 0.244253423246873 0.862438643135356 0.103730147412729 0.590271591279807 0.996372505589845 0.537707590365191 0.118927102013452 0.452281599029789 0.465265164747283 0.0380880765973141 0.452281599029789 0.452281599029789 0.576330861489511 0.460479800790269
0.761830698199083 0.999269973060835 0.468160838008911 0.480099359268556 0.611106711129326 0.249721459696675 0.867366342276862 0.655384186717519 0.957732434816862 0.910012898900293 0.737437391645434 0.201304887856838 0.530625927093945 0.367128331415666 0.816142942558103 0.76212597663965 0.376197757606126 0.15865961421151 0.633616104906163 0.255357034651838 0.70940303446032 0.854086207681132 0.744956472079133 0.707616806272416 0.942534845225109 0.373127158728628 0.123868691278859 0.577161405316154 0.601452022933116 0.751390379197919 0.982368726127914 0.800981285387872 0.75918371831755 0.973995878020287 0.305748976385074 0.841488812198255 0.0074211759033583 0.750429087042664 0.2353949750438 0.289704797419033 0.0325566402480532 0.674309531572807 0.686739834972096 0.755590511791124 0.0792400943633139 0.306461785241264 0.029259144807591 0.945977565926961 0.285655089073426 0.13665023672742 0.753065339479096 0.153506649596903 0.880587729389609 0.954042246804706 0.402982622262971 0.19411022776714 0.0427860167631201 0.169089736593858 0.106570985427358 0.191331472524533 0.235247100732179 0.822066987805084 0.220592404461863 0.893685147236418 0.302267910917055 0.744841588703294 0.758732046017679 0.666242947259774 0.561199040141124 0.661975927109665 0.692980401628132 0.964739326314656 0.0649772564066673 0.863961988159387 0.318578676568486 0.275574570261376 0.914287483638818 0.261960619957222 0.181296031433439 0.410459290916821 0.678490652899957 0.939877273636145 0.833145356095769 0.378867376257518 0.0405537971415931 0.723696113908868 0.618902405215823 0.919407710334734 0.483116661648172 0.159118943274757 0.243372488384755 0.255553446517207 0.85340107806644 0.584606808876419 0.478407995279499 0.331928656007532 0.373139112106333 0.45450016991864 0.942421007119539 0.39806439483673 0.449136275190655 0.669905280165476 0.401843232599119 0.22667415749714 0.876894011178231 0.998461162226021 0.887727906775936 0.966433116390402 0.891628006629996 0.901037596948283 0.561343975221825 0.496900675672922 0.989322781118763 0.910710735608854 0.505839616151936 0.168627449410237 0.441184962930206 0.744248857938006 0.585544630859945 0.159723854819313 0.704076127030299 0.376307522840206 0.133967836853023 0.734811235533519 0.376307522840206 0.376307522840206 0.331402156922953 0.600014464643979
0.748369176543816 0.236032488660744 0.0515519156408491 0.359781869555959 0.810672706980177 0.225146028121805 0.868364103298399 0.140941712375386 0.305809745644175 0.635867062075067 0.441574505079153 0.907081825570451 0.771792460684079 0.0990165851901717 0.839738327032828 0.654462161021039 0.691438495702863 0.69544717505613 0.142482281412734 0.368182643340459 0.983703995574151 0.280274808588936 0.89099222965421 0.769319363845371 0.823395883339546 0.694959549107988 0.119168821471995 0.648531729860731 0.294276784163981 0.527064478901517 0.40027855056444 0.165158664072613 0.03336488419052 0.51905527246198 0.853004609245282 0.15029868249385 0.972518992903462 0.728419499675692 0.0954262938241429 0.153959023449432 0.00813968400453751 0.531474170751501 0.481893597311828 0.653219909795887 0.0375115855750104 0.319748192476839 0.00479722411798759 0.0794982874595658 0.0353274729715553 0.855407714205711 0.325360617735201 0.0398630969913696 0.902905515861942 0.856688031116065 0.152549253530806 0.0412208611515447 0.731454851448478 0.376211603666449 0.456865864202232 0.230804858648004 0.286016327368799 0.137243866560822 0.300558229325438 0.196964429604498 0.346489240947807 0.177572361509669 0.846557499564294 0.0517767925429806 0.94476094391196 0.453049699783608 0.396643712110838 0.609867276090598 0.59927429433988 0.922212586730232 0.264775629752224 0.536751459493039 0.665826022611814 0.346112805874894 0.210768133214753 0.750480339048053 0.89308657065652 0.868250853718434 0.465024560531353 0.260129609270712 0.827244226611659 0.562897232528108 0.750649561915036 0.748814745795748 0.1977814744436 0.386932846900734 0.312279246398831 0.218880124350924 0.683342306962105 0.631554553451331 0.603567593102771 0.705249631059089 0.54367986083592 0.223657909414474 0.400594384045039 0.346385012335005 0.652533980341168 0.227381316484231 0.860703386260569 0.364844042320721 0.139122968460576 0.609654108919183 0.98419633862135 0.738746811651786 0.980933662325417 0.97072974899649 0.632744482285777 0.217007258450605 0.821106316095739 0.0574598398054267 0.0709593122775203 0.618654387767547 0.823196755493321 0.275112203193595 0.208600533515331 0.692631196500022 0.530094888413104 0.264568982375011 0.0936575901602815 0.352068734840418 0.264568982375011 0.264568982375011 0.272962504462456 0.0592995108371301
0.424996548249463 0.190602071952191 0.384235188296062 0.975420556303833 0.627378955748719 0.801162862620491 0.84063273032688 0.539483919045696 0.597500800062154 0.611136947151878 0.558581784191702 0.536038285846113 0.627411568513492 0.975902587937063 0.716514769222769 0.861298178548952 0.743282127196702 0.126447527053047 0.0666409456235449 0.17223868207182 0.153626949168095 0.597651557481027 0.24439713570866 0.402224408274155 0.224660673481352 0.670124316676081 0.411197342018777 0.369649720544563 0.791281210059604 0.266378708059094 0.640053647098678 0.432573739071365 0.636416036519722 0.49412131963054 0.386565857924615 0.686271371231839 0.807079668773563 0.387331584319228 0.959815190534452 0.193591084962171 0.872716325844556 0.285081682118473 0.691605591440014 0.321907220607075 0.474818435243195 0.462853555334393 0.603399505219397 0.827378973334976 0.528613106655978 0.39892318132993 0.710216901051474 0.767373660603948 0.738274199260629 0.0963706266686778 0.985996743699204 0.422969395300346 0.427254457291785 0.467137189301106 0.243264365892964 0.204823305395513 0.692574505818163 0.0641077996217455 0.67197664755463 0.967286861244198 0.725135990580715 0.410698915167243 0.57255470698679 0.922386718549824 0.846454165794204 0.379980542500962 0.429743269855753 0.574834662383752 0.230754666333083 0.0915178547703609 0.944488024502306 0.38858309634934 0.411402452813218 0.643788877148253 0.408724809613848 0.497586808172717 0.250240597132442 0.749881730221289 0.0969804567345601 0.777796679527977 0.111162559747076 0.56379182814152 0.529859259448346 0.339089080953556 0.99033753286192 0.293299379776231 0.946286898768632 0.95122224701877 0.862078243420773 0.708629193129774 0.0234221431423233 0.91425965330529 0.98109892018605 0.529320794064865 0.227691595021157 0.778981775377378 0.741606979916253 0.151157683077373 0.706206027465668 0.386817649806153 0.642340789839943 0.633640053287312 0.151122068627064 0.842779703788139 0.484726564999971 0.567395373270506 0.720099092774881 0.56954279487007 0.302664293620153 0.479645944298749 0.742456954623781 0.313216982278171 0.967375782934952 0.91554171875706 0.571889288879774 0.348290862942787 0.625237958614955 0.293742180569482 0.567133290261167 0.373361088963709 0.293742180569482 0.293742180569482 0.334781764930982 0.336540994892053
0.779831286803863 0.705509701273899 0.489921589768214 0.373156409011046 0.517895750540425 0.260089327305341 0.973609628005327 0.986823885880529 0.376816144653275 0.214682821011512 0.315616060091981 0.781224959459997 0.906165111713588 0.233879195657159 0.142395833040375 0.918047941583091 0.733059785395792 0.657609394251545 0.796846924092812 0.623976119541934 0.293380414450486 0.185867759662528 0.140195820408813 0.301091643345183 0.397672343032655 0.915883617246419 0.0913243672588751 0.493044407469349 0.0909991272505041 0.856316785944679 0.9480308549129 0.64562925445016 0.925377340706377 0.608087877323802 0.177379247558157 0.779189048019619 0.6487326303896 0.774816746240105 0.692116590098073 0.560604362624356 0.315882584133728 0.671309645450763 0.304823187692869 0.936396060701215 0.95445896375183 0.156183961367676 0.187116851408006 0.256549035766679 0.600385722536472 0.0168331135099658 0.0924557866011201 0.0759028789964307 0.0183681495445019 0.0169722082356689 0.531398747312783 0.637789380202147 0.948186576822765 0.944725708326863 0.0392140988580727 0.0986929086835919 0.924500648317082 0.0796651484289718 0.939293625672176 0.742215599645535 0.248122943860938 0.862911285471824 0.882542595567948 0.37546163950779 0.580058807202359 0.995129867181663 0.486682775310043 0.482583724121293 0.949769484549878 0.4741174724535 0.12608545569837 0.739132323909778 0.241016707812118 0.273533569613603 0.14303770506725 0.987088959077648 0.175532167088009 0.915429734248855 0.842421799411788 0.472837732133053 0.968626315984424 0.321541373470009 0.872817939519748 0.717923822673039 0.920219740019877 0.987978240554746 0.390948029704775 0.509945540836692 0.18366004374719 0.66273880368367 0.912633203465509 0.907329473859544 0.811008786383678 0.341767703231203 0.403589929340548 0.543545806617674 0.122294236015895 0.528214957404218 0.366782825990945 0.572761999350362 0.603120392437403 0.0447184495780632 0.0151239227332324 0.0517512514825593 0.0592133520594021 0.0833309029199807 0.270170836193249 0.495020965116383 0.743665922351767 0.00396259869225076 0.00563313541917069 0.736080628634362 0.00654367860992656 0.00708886603310433 0.261587222923811 0.0684975439143074 0.0167579683388006 0.723423220022672 0.453646209786278 0.572786793446444 0.723423220022672 0.723423220022672 0.57305983211111 0.996381853749857
0.706694822285825 0.155527880283127 0.32380901340326 0.113297718694232 0.19661093022404 0.174356732221303 0.102057406644254 0.98683238453932 0.243969139064 0.301550029648025 0.320475182169501 0.518077542529516 0.587502430499233 0.528118206895227 0.903950495426952 0.821974140842224 0.97512185913058 0.371481082895779 0.849463003845633 0.991283898584701 0.411561694913396 0.994652517018004 0.121014225076985 0.654493245506426 0.642964148898225 0.304655549513591 0.354329937207978 0.0109091822041483 0.947696675189783 0.111325354909462 0.236285327366311 0.725905611493843 0.917397569768945 0.170819909775504 0.939190395352023 0.317117103532354 0.471761489105041 0.159015804008058 0.0181713296085194 0.299991142101825 0.968532977906605 0.573282067596868 0.12233519699597 0.0602412971766078 0.484042925728475 0.528130205740547 0.452527691853862 0.335687817464911 0.778735411109696 0.12385420649529 0.189825297493521 0.251681834269196 0.20896778280445 0.342128415596216 0.101491195749128 0.412535407961513 0.967106937129568 0.803704188514808 0.986342968523405 0.298648166275443 0.343668712025898 0.249003570809249 0.332611178705483 0.289419333371802 0.371257619964716 0.435068582721957 0.816374296890523 0.181136676535926 0.0670867676308558 0.155439310036858 0.156036333868537 0.461496343108071 0.820736449183944 0.290938974117035 0.545984548226444 0.725904694855735 0.591407124591561 0.655815857074771 0.697136402554937 0.98402240864947 0.175189231860154 0.425230373779731 0.450815876007952 0.7322153897189 0.060408556851102 0.598750362908615 0.772099789803634 0.316044567074703 0.555656137861125 0.3062500884876 0.507813099213429 0.706734833435201 0.661092618487696 0.39397079870744 0.445740426433303 0.857701101691593 0.168106168793951 0.428713784081852 0.226122646302294 0.668191252685512 0.801265493182109 0.14415635774056 0.0619900402631565 0.603269594250139 0.71194149273672 0.438044528596287 0.53075477853468 0.521379158429873 0.686128603610714 0.758024824418578 0.106566949846751 0.65443689625833 0.328034651693426 0.0719927406879823 0.0734651193264469 0.741657838572436 0.465811151267053 0.0247590032972286 0.291053035618631 0.849166842117015 0.524512409718453 0.758845628783984 0.305327830450399 0.521275681356642 0.758845628783984 0.758845628783984 0.776363002860432 0.990669400244865
